date,line,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,data_source,month_total_real
2022-06-23,6,17,0,6.9,96,real_monthly_downscaled,509
2022-06-24,6,16,0,8.7,90,real_monthly_downscaled,509
2022-06-25,6,22,0,10.1,123,real_monthly_downscaled,509
2022-06-26,6,15,0,8.1,85,real_monthly_downscaled,509
2022-06-27,6,19,0,9.6,107,real_monthly_downscaled,509
2022-06-28,6,16,0,9.4,92,real_monthly_downscaled,509
2022-06-29,6,14,0,8.1,80,real_monthly_downscaled,509
2022-06-30,6,17,0,8.4,98,real_monthly_downscaled,509
2022-06-01,7,7,0,8.7,60,real_monthly_downscaled,223
2022-06-02,7,8,0,7.7,70,real_monthly_downscaled,223
2022-06-03,7,8,0,11.9,68,real_monthly_downscaled,223
2022-06-04,7,6,0,7.4,54,real_monthly_downscaled,223
2022-06-05,7,8,0,7.4,69,real_monthly_downscaled,223
2022-06-06,7,8,0,9.4,68,real_monthly_downscaled,223
2022-06-07,7,8,0,7.4,68,real_monthly_downscaled,223
2022-06-08,7,8,0,6.9,68,real_monthly_downscaled,223
2022-06-09,7,8,0,8.3,71,real_monthly_downscaled,223
2022-06-10,7,6,0,9.5,54,real_monthly_downscaled,223
2022-06-11,7,7,0,11.2,60,real_monthly_downscaled,223
2022-06-12,7,8,0,11.5,71,real_monthly_downscaled,223
2022-06-13,7,7,0,5.7,63,real_monthly_downscaled,223
2022-06-14,7,8,0,10.0,66,real_monthly_downscaled,223
2022-06-15,7,7,0,6.9,60,real_monthly_downscaled,223
2022-06-16,7,7,0,7.0,57,real_monthly_downscaled,223
2022-06-17,7,8,0,7.6,71,real_monthly_downscaled,223
2022-06-18,7,7,0,7.5,60,real_monthly_downscaled,223
2022-06-19,7,7,0,6.8,63,real_monthly_downscaled,223
2022-06-20,7,7,0,4.9,57,real_monthly_downscaled,223
2022-06-21,7,8,0,10.6,71,real_monthly_downscaled,223
2022-06-22,7,7,0,9.8,58,real_monthly_downscaled,223
2022-06-23,7,8,0,8.4,70,real_monthly_downscaled,223
2022-06-24,7,7,0,7.0,58,real_monthly_downscaled,223
2022-06-25,7,10,0,15.3,88,real_monthly_downscaled,223
2022-06-26,7,7,0,8.3,60,real_monthly_downscaled,223
2022-06-27,7,8,0,7.6,69,real_monthly_downscaled,223
2022-06-28,7,7,0,6.0,64,real_monthly_downscaled,223
2022-06-29,7,6,0,9.2,55,real_monthly_downscaled,223
2022-06-30,7,7,0,7.9,58,real_monthly_downscaled,223
2022-06-01,A,18,0,7.3,118,real_monthly_downscaled,570
2022-06-02,A,20,0,8.8,126,real_monthly_downscaled,570
2022-06-03,A,20,0,5.7,129,real_monthly_downscaled,570
2022-06-04,A,18,0,9.1,117,real_monthly_downscaled,570
2022-06-05,A,20,0,8.6,131,real_monthly_downscaled,570
2022-06-06,A,18,0,10.4,113,real_monthly_downscaled,570
2022-06-07,A,17,0,9.6,109,real_monthly_downscaled,570
2022-06-08,A,21,0,7.4,134,real_monthly_downscaled,570
2022-06-09,A,18,0,6.0,115,real_monthly_downscaled,570
2022-06-10,A,16,0,7.3,105,real_monthly_downscaled,570
2022-06-11,A,21,0,10.6,133,real_monthly_downscaled,570
2022-06-12,A,21,0,8.9,132,real_monthly_downscaled,570
2022-06-13,A,21,0,9.4,132,real_monthly_downscaled,570
2022-06-14,A,18,0,7.6,115,real_monthly_downscaled,570
2022-06-15,A,19,0,9.2,125,real_monthly_downscaled,570
2022-06-16,A,16,0,6.2,103,real_monthly_downscaled,570
2022-06-17,A,16,0,9.9,103,real_monthly_downscaled,570
2022-06-18,A,17,0,6.8,112,real_monthly_downscaled,570
2022-06-19,A,19,0,5.5,122,real_monthly_downscaled,570
2022-06-20,A,19,0,11.9,125,real_monthly_downscaled,570
2022-06-21,A,17,0,8.7,108,real_monthly_downscaled,570
2022-06-22,A,21,0,8.7,134,real_monthly_downscaled,570
2022-06-23,A,21,0,5.7,138,real_monthly_downscaled,570
2022-06-24,A,17,0,9.4,107,real_monthly_downscaled,570
2022-06-25,A,26,0,14.8,166,real_monthly_downscaled,570
2022-06-26,A,20,0,8.2,125,real_monthly_downscaled,570
2022-06-27,A,19,0,9.8,121,real_monthly_downscaled,570
2022-06-28,A,19,0,10.3,121,real_monthly_downscaled,570
2022-06-29,A,20,0,9.3,130,real_monthly_downscaled,570
2022-06-30,A,17,0,5.3,110,real_monthly_downscaled,570
2022-06-01,B,7,0,8.6,45,real_monthly_downscaled,194
2022-06-02,B,6,0,11.4,39,real_monthly_downscaled,194
2022-06-03,B,7,0,9.7,47,real_monthly_downscaled,194
2022-06-04,B,7,0,8.2,46,real_monthly_downscaled,194
2022-06-05,B,7,0,8.4,50,real_monthly_downscaled,194
2022-06-06,B,6,0,9.1,45,real_monthly_downscaled,194
2022-06-07,B,6,0,9.6,42,real_monthly_downscaled,194
2022-06-08,B,6,0,6.6,39,real_monthly_downscaled,194
2022-06-09,B,7,0,9.5,50,real_monthly_downscaled,194
2022-06-10,B,6,0,6.7,38,real_monthly_downscaled,194
2022-06-11,B,6,0,9.3,42,real_monthly_downscaled,194
2022-06-12,B,6,0,10.2,44,real_monthly_downscaled,194
2022-06-13,B,7,0,8.9,45,real_monthly_downscaled,194
2022-06-14,B,7,0,5.0,45,real_monthly_downscaled,194
2022-06-15,B,7,0,5.8,47,real_monthly_downscaled,194
2022-06-16,B,6,0,9.3,39,real_monthly_downscaled,194
2022-06-17,B,7,0,4.8,47,real_monthly_downscaled,194
2022-06-18,B,7,0,9.4,49,real_monthly_downscaled,194
2022-06-19,B,5,0,10.0,38,real_monthly_downscaled,194
2022-06-20,B,6,0,10.2,38,real_monthly_downscaled,194
2022-06-21,B,7,0,8.1,51,real_monthly_downscaled,194
2022-06-22,B,6,0,9.2,42,real_monthly_downscaled,194
2022-06-23,B,6,0,8.8,43,real_monthly_downscaled,194
2022-06-24,B,6,0,6.3,42,real_monthly_downscaled,194
2022-06-25,B,8,0,14.6,56,real_monthly_downscaled,194
2022-06-26,B,7,0,10.6,47,real_monthly_downscaled,194
2022-06-27,B,7,0,9.5,47,real_monthly_downscaled,194
2022-06-28,B,6,0,7.7,42,real_monthly_downscaled,194
2022-06-29,B,6,0,9.6,41,real_monthly_downscaled,194
2022-06-30,B,6,0,10.4,45,real_monthly_downscaled,194
2022-06-01,C,8,0,8.9,74,real_monthly_downscaled,231
2022-06-02,C,7,0,6.5,65,real_monthly_downscaled,231
2022-06-03,C,8,0,9.8,74,real_monthly_downscaled,231
2022-06-04,C,7,0,7.6,64,real_monthly_downscaled,231
2022-06-05,C,7,0,8.8,63,real_monthly_downscaled,231
2022-06-06,C,8,0,7.0,71,real_monthly_downscaled,231
2022-06-07,C,8,0,9.7,76,real_monthly_downscaled,231
2022-06-08,C,7,0,7.9,66,real_monthly_downscaled,231
2022-06-09,C,8,0,9.9,72,real_monthly_downscaled,231
2022-06-10,C,8,0,8.2,78,real_monthly_downscaled,231
2022-06-11,C,8,0,7.8,73,real_monthly_downscaled,231
2022-06-12,C,8,0,9.1,74,real_monthly_downscaled,231
2022-06-13,C,7,0,6.9,66,real_monthly_downscaled,231
2022-06-14,C,7,0,11.2,64,real_monthly_downscaled,231
2022-06-15,C,7,0,8.8,64,real_monthly_downscaled,231
2022-06-16,C,9,0,7.7,82,real_monthly_downscaled,231
2022-06-17,C,7,0,7.9,63,real_monthly_downscaled,231
2022-06-18,C,7,0,8.5,64,real_monthly_downscaled,231
2022-06-19,C,7,0,10.0,65,real_monthly_downscaled,231
2022-06-20,C,8,0,7.2,78,real_monthly_downscaled,231
2022-06-21,C,7,0,7.9,69,real_monthly_downscaled,231
2022-06-22,C,8,0,8.4,78,real_monthly_downscaled,231
2022-06-23,C,7,0,10.8,70,real_monthly_downscaled,231
2022-06-24,C,8,0,10.0,78,real_monthly_downscaled,231
2022-06-25,C,11,0,15.9,100,real_monthly_downscaled,231
2022-06-26,C,7,0,8.5,71,real_monthly_downscaled,231
2022-06-27,C,9,0,10.6,82,real_monthly_downscaled,231
2022-06-28,C,9,0,10.4,81,real_monthly_downscaled,231
2022-06-29,C,6,0,9.5,61,real_monthly_downscaled,231
2022-06-30,C,8,0,9.7,73,real_monthly_downscaled,231
2022-06-01,D,15,0,8.7,79,real_monthly_downscaled,407
2022-06-02,D,13,0,10.0,69,real_monthly_downscaled,407
2022-06-03,D,15,0,8.6,81,real_monthly_downscaled,407
2022-06-04,D,14,0,7.3,76,real_monthly_downscaled,407
2022-06-05,D,15,0,9.7,81,real_monthly_downscaled,407
2022-06-06,D,12,0,6.5,66,real_monthly_downscaled,407
2022-06-07,D,12,0,11.1,66,real_monthly_downscaled,407
2022-06-08,D,14,0,8.9,72,real_monthly_downscaled,407
2022-06-09,D,14,0,8.1,72,real_monthly_downscaled,407
2022-06-10,D,12,0,6.4,66,real_monthly_downscaled,407
2022-06-11,D,12,0,6.8,65,real_monthly_downscaled,407
2022-06-12,D,12,0,8.4,65,real_monthly_downscaled,407
2022-06-13,D,12,0,11.3,65,real_monthly_downscaled,407
2022-06-14,D,12,0,8.8,64,real_monthly_downscaled,407
2022-06-15,D,15,0,9.0,82,real_monthly_downscaled,407
2022-06-16,D,16,0,9.1,85,real_monthly_downscaled,407
2022-06-17,D,14,0,12.0,73,real_monthly_downscaled,407
2022-06-18,D,13,0,7.8,68,real_monthly_downscaled,407
2022-06-19,D,13,0,10.8,71,real_monthly_downscaled,407
2022-06-20,D,15,0,7.9,82,real_monthly_downscaled,407
2022-06-21,D,16,0,7.4,84,real_monthly_downscaled,407
2022-06-22,D,13,0,8.4,69,real_monthly_downscaled,407
2022-06-23,D,12,0,8.4,64,real_monthly_downscaled,407
2022-06-24,D,13,0,9.3,71,real_monthly_downscaled,407
2022-06-25,D,17,0,10.0,90,real_monthly_downscaled,407
2022-06-26,D,12,0,8.7,64,real_monthly_downscaled,407
2022-06-27,D,15,0,7.6,79,real_monthly_downscaled,407
2022-06-28,D,12,0,7.4,66,real_monthly_downscaled,407
2022-06-29,D,12,0,6.6,65,real_monthly_downscaled,407
2022-06-30,D,15,0,8.0,80,real_monthly_downscaled,407
2022-06-01,E,12,0,8.3,106,real_monthly_downscaled,335
2022-06-02,E,10,0,6.5,88,real_monthly_downscaled,335
2022-06-03,E,11,0,7.0,100,real_monthly_downscaled,335
2022-06-04,E,10,0,12.2,87,real_monthly_downscaled,335
2022-06-05,E,12,0,6.0,110,real_monthly_downscaled,335
2022-06-06,E,11,0,8.9,100,real_monthly_downscaled,335
2022-06-07,E,10,0,9.0,92,real_monthly_downscaled,335
2022-06-08,E,12,0,10.0,102,real_monthly_downscaled,335
2022-06-09,E,9,0,9.1,83,real_monthly_downscaled,335
2022-06-10,E,10,0,11.3,91,real_monthly_downscaled,335
2022-06-11,E,10,0,8.9,89,real_monthly_downscaled,335
2022-06-12,E,10,0,10.5,93,real_monthly_downscaled,335
2022-06-13,E,10,0,10.1,85,real_monthly_downscaled,335
2022-06-14,E,13,0,10.8,111,real_monthly_downscaled,335
2022-06-15,E,11,0,8.5,96,real_monthly_downscaled,335
2022-06-16,E,12,0,9.1,108,real_monthly_downscaled,335
2022-06-17,E,10,0,7.9,84,real_monthly_downscaled,335
2022-06-18,E,12,0,8.7,107,real_monthly_downscaled,335
2022-06-19,E,12,0,8.8,102,real_monthly_downscaled,335
2022-06-20,E,12,0,5.4,102,real_monthly_downscaled,335
2022-06-21,E,12,0,8.3,106,real_monthly_downscaled,335
2022-06-22,E,11,0,9.8,98,real_monthly_downscaled,335
2022-06-23,E,11,0,6.5,101,real_monthly_downscaled,335
2022-06-24,E,12,0,7.0,109,real_monthly_downscaled,335
2022-06-25,E,12,0,15.2,108,real_monthly_downscaled,335
2022-06-26,E,10,0,10.5,84,real_monthly_downscaled,335
2022-06-27,E,13,0,7.6,111,real_monthly_downscaled,335
2022-06-28,E,12,0,8.8,108,real_monthly_downscaled,335
2022-06-29,E,11,0,8.4,98,real_monthly_downscaled,335
2022-06-30,E,12,0,10.3,105,real_monthly_downscaled,335
2022-06-01,F,14,0,6.1,116,real_monthly_downscaled,389
2022-06-02,F,11,0,9.2,90,real_monthly_downscaled,389
2022-06-03,F,13,0,8.8,111,real_monthly_downscaled,389
2022-06-04,F,14,0,8.1,115,real_monthly_downscaled,389
2022-06-05,F,11,0,6.7,91,real_monthly_downscaled,389
2022-06-06,F,14,0,8.8,113,real_monthly_downscaled,389
2022-06-07,F,11,0,9.6,93,real_monthly_downscaled,389
2022-06-08,F,11,0,7.7,92,real_monthly_downscaled,389
2022-06-09,F,14,0,7.7,118,real_monthly_downscaled,389
2022-06-10,F,14,0,9.7,119,real_monthly_downscaled,389
2022-06-11,F,14,0,11.1,113,real_monthly_downscaled,389
2022-06-12,F,14,0,9.9,117,real_monthly_downscaled,389
2022-06-13,F,11,0,8.8,90,real_monthly_downscaled,389
2022-06-14,F,13,0,8.1,106,real_monthly_downscaled,389
2022-06-15,F,14,0,8.5,117,real_monthly_downscaled,389
2022-06-16,F,14,0,6.5,118,real_monthly_downscaled,389
2022-06-17,F,12,0,8.3,101,real_monthly_downscaled,389
2022-06-18,F,12,0,10.2,100,real_monthly_downscaled,389
2022-06-19,F,14,0,8.6,111,real_monthly_downscaled,389
2022-06-20,F,11,0,7.6,91,real_monthly_downscaled,389
2022-06-21,F,14,0,7.4,114,real_monthly_downscaled,389
2022-06-22,F,12,0,8.5,97,real_monthly_downscaled,389
2022-06-23,F,13,0,6.6,106,real_monthly_downscaled,389
2022-06-24,F,12,0,7.1,95,real_monthly_downscaled,389
2022-06-25,F,17,0,15.8,141,real_monthly_downscaled,389
2022-06-26,F,14,0,6.9,120,real_monthly_downscaled,389
2022-06-27,F,13,0,7.3,106,real_monthly_downscaled,389
2022-06-28,F,14,0,8.9,119,real_monthly_downscaled,389
2022-06-29,F,12,0,7.8,102,real_monthly_downscaled,389
2022-06-30,F,12,0,8.6,98,real_monthly_downscaled,389
2022-06-01,G,5,0,10.5,28,real_monthly_downscaled,137
2022-06-02,G,4,0,10.5,25,real_monthly_downscaled,137
2022-06-03,G,5,0,6.7,29,real_monthly_downscaled,137
2022-06-04,G,5,0,9.6,29,real_monthly_downscaled,137
2022-06-05,G,5,0,7.6,28,real_monthly_downscaled,137
2022-06-06,G,5,0,6.8,28,real_monthly_downscaled,137
2022-06-07,G,5,0,8.1,27,real_monthly_downscaled,137
2022-06-08,G,5,0,11.1,28,real_monthly_downscaled,137
2022-06-09,G,4,0,7.7,24,real_monthly_downscaled,137
2022-06-10,G,5,0,5.9,29,real_monthly_downscaled,137
2022-06-11,G,4,0,6.3,27,real_monthly_downscaled,137
2022-06-12,G,5,0,9.2,28,real_monthly_downscaled,137
2022-06-13,G,4,0,7.4,26,real_monthly_downscaled,137
2022-06-14,G,5,0,5.4,27,real_monthly_downscaled,137
2022-06-15,G,4,0,6.4,25,real_monthly_downscaled,137
2022-06-16,G,4,0,8.8,25,real_monthly_downscaled,137
2022-06-17,G,4,0,9.7,25,real_monthly_downscaled,137
2022-06-18,G,5,0,7.8,28,real_monthly_downscaled,137
2022-06-19,G,4,0,9.5,24,real_monthly_downscaled,137
2022-06-20,G,5,0,9.9,29,real_monthly_downscaled,137
2022-06-21,G,5,0,7.3,29,real_monthly_downscaled,137
2022-06-22,G,5,0,8.3,29,real_monthly_downscaled,137
2022-06-23,G,5,0,7.6,29,real_monthly_downscaled,137
2022-06-24,G,4,0,9.3,26,real_monthly_downscaled,137
2022-06-25,G,6,0,12.6,36,real_monthly_downscaled,137
2022-06-26,G,4,0,6.7,26,real_monthly_downscaled,137
2022-06-27,G,4,0,8.6,23,real_monthly_downscaled,137
2022-06-28,G,4,0,10.2,23,real_monthly_downscaled,137
2022-06-29,G,4,0,9.3,23,real_monthly_downscaled,137
2022-06-30,G,4,0,10.0,24,real_monthly_downscaled,137
2022-06-01,JZ,7,0,9.4,52,real_monthly_downscaled,207
2022-06-02,JZ,7,0,8.2,50,real_monthly_downscaled,207
2022-06-03,JZ,6,0,7.3,42,real_monthly_downscaled,207
2022-06-04,JZ,7,0,8.4,47,real_monthly_downscaled,207
2022-06-05,JZ,7,0,11.7,48,real_monthly_downscaled,207
2022-06-06,JZ,6,0,7.4,46,real_monthly_downscaled,207
2022-06-07,JZ,7,0,10.8,47,real_monthly_downscaled,207
2022-06-08,JZ,7,0,5.9,48,real_monthly_downscaled,207
2022-06-09,JZ,7,0,7.2,49,real_monthly_downscaled,207
2022-06-10,JZ,7,0,7.7,50,real_monthly_downscaled,207
2022-06-11,JZ,6,0,9.9,44,real_monthly_downscaled,207
2022-06-12,JZ,7,0,8.6,54,real_monthly_downscaled,207
2022-06-13,JZ,7,0,10.5,53,real_monthly_downscaled,207
2022-06-14,JZ,7,0,8.0,52,real_monthly_downscaled,207
2022-06-15,JZ,7,0,8.4,52,real_monthly_downscaled,207
2022-06-16,JZ,7,0,8.0,48,real_monthly_downscaled,207
2022-06-17,JZ,8,0,11.5,54,real_monthly_downscaled,207
2022-06-18,JZ,6,0,6.8,46,real_monthly_downscaled,207
2022-06-19,JZ,7,0,7.7,47,real_monthly_downscaled,207
2022-06-20,JZ,7,0,7.0,52,real_monthly_downscaled,207
2022-06-21,JZ,7,0,9.4,53,real_monthly_downscaled,207
2022-06-22,JZ,7,0,6.8,47,real_monthly_downscaled,207
2022-06-23,JZ,7,0,11.2,53,real_monthly_downscaled,207
2022-06-24,JZ,7,0,8.6,50,real_monthly_downscaled,207
2022-06-25,JZ,8,0,14.1,58,real_monthly_downscaled,207
2022-06-26,JZ,7,0,9.2,54,real_monthly_downscaled,207
2022-06-27,JZ,7,0,8.5,48,real_monthly_downscaled,207
2022-06-28,JZ,7,0,8.7,53,real_monthly_downscaled,207
2022-06-29,JZ,7,0,8.6,52,real_monthly_downscaled,207
2022-06-30,JZ,6,0,9.3,42,real_monthly_downscaled,207
2022-06-01,L,5,0,5.5,54,real_monthly_downscaled,133
2022-06-02,L,4,0,9.2,46,real_monthly_downscaled,133
2022-06-03,L,4,0,8.9,50,real_monthly_downscaled,133
2022-06-04,L,4,0,9.6,48,real_monthly_downscaled,133
2022-06-05,L,5,0,7.4,53,real_monthly_downscaled,133
2022-06-06,L,4,0,9.0,46,real_monthly_downscaled,133
2022-06-07,L,4,0,8.1,49,real_monthly_downscaled,133
2022-06-08,L,4,0,7.5,46,real_monthly_downscaled,133
2022-06-09,L,4,0,9.0,43,real_monthly_downscaled,133
2022-06-10,L,5,0,8.7,55,real_monthly_downscaled,133
2022-06-11,L,4,0,10.1,46,real_monthly_downscaled,133
2022-06-12,L,4,0,8.5,46,real_monthly_downscaled,133
2022-06-13,L,4,0,9.4,43,real_monthly_downscaled,133
2022-06-14,L,5,0,6.7,50,real_monthly_downscaled,133
2022-06-15,L,4,0,10.6,46,real_monthly_downscaled,133
2022-06-16,L,5,0,7.3,51,real_monthly_downscaled,133
2022-06-17,L,5,0,9.9,53,real_monthly_downscaled,133
2022-06-18,L,4,0,8.9,43,real_monthly_downscaled,133
2022-06-19,L,4,0,8.7,45,real_monthly_downscaled,133
2022-06-20,L,4,0,9.6,48,real_monthly_downscaled,133
2022-06-21,L,5,0,5.3,56,real_monthly_downscaled,133
2022-06-22,L,4,0,7.6,44,real_monthly_downscaled,133
2022-06-23,L,5,0,9.6,53,real_monthly_downscaled,133
2022-06-24,L,5,0,11.4,57,real_monthly_downscaled,133
2022-06-25,L,5,0,13.5,54,real_monthly_downscaled,133
2022-06-26,L,4,0,4.8,47,real_monthly_downscaled,133
2022-06-27,L,5,0,8.0,54,real_monthly_downscaled,133
2022-06-28,L,5,0,8.4,56,real_monthly_downscaled,133
2022-06-29,L,4,0,10.2,46,real_monthly_downscaled,133
2022-06-30,L,5,0,8.6,52,real_monthly_downscaled,133
2022-06-01,M,6,0,9.1,46,real_monthly_downscaled,180
2022-06-02,M,6,0,9.5,50,real_monthly_downscaled,180
2022-06-03,M,6,0,11.9,51,real_monthly_downscaled,180
2022-06-04,M,5,0,8.9,42,real_monthly_downscaled,180
2022-06-05,M,6,0,10.2,51,real_monthly_downscaled,180
2022-06-06,M,6,0,9.2,53,real_monthly_downscaled,180
2022-06-07,M,5,0,9.2,42,real_monthly_downscaled,180
2022-06-08,M,5,0,7.1,42,real_monthly_downscaled,180
2022-06-09,M,6,0,6.8,49,real_monthly_downscaled,180
2022-06-10,M,7,0,7.7,55,real_monthly_downscaled,180
2022-06-11,M,7,0,9.8,55,real_monthly_downscaled,180
2022-06-12,M,5,0,9.8,43,real_monthly_downscaled,180
2022-06-13,M,6,0,10.5,52,real_monthly_downscaled,180
2022-06-14,M,6,0,8.5,53,real_monthly_downscaled,180
2022-06-15,M,7,0,9.3,54,real_monthly_downscaled,180
2022-06-16,M,5,0,9.3,42,real_monthly_downscaled,180
2022-06-17,M,7,0,8.3,55,real_monthly_downscaled,180
2022-06-18,M,6,0,8.0,53,real_monthly_downscaled,180
2022-06-19,M,6,0,6.3,50,real_monthly_downscaled,180
2022-06-20,M,5,0,8.3,42,real_monthly_downscaled,180
2022-06-21,M,5,0,8.3,45,real_monthly_downscaled,180
2022-06-22,M,6,0,10.2,46,real_monthly_downscaled,180
2022-06-23,M,7,0,10.3,54,real_monthly_downscaled,180
2022-06-24,M,6,0,8.7,52,real_monthly_downscaled,180
2022-06-25,M,8,0,16.6,69,real_monthly_downscaled,180
2022-06-26,M,6,0,8.8,47,real_monthly_downscaled,180
2022-06-27,M,7,0,10.0,55,real_monthly_downscaled,180
2022-06-28,M,7,0,8.3,54,real_monthly_downscaled,180
2022-06-29,M,5,0,6.8,41,real_monthly_downscaled,180
2022-06-30,M,5,0,7.9,45,real_monthly_downscaled,180
2022-06-01,N,13,0,9.4,85,real_monthly_downscaled,413
2022-06-02,N,16,0,7.9,101,real_monthly_downscaled,413
2022-06-03,N,13,0,6.6,85,real_monthly_downscaled,413
2022-06-04,N,14,0,8.0,94,real_monthly_downscaled,413
2022-06-05,N,13,0,9.6,82,real_monthly_downscaled,413
2022-06-06,N,13,0,10.7,87,real_monthly_downscaled,413
2022-06-07,N,13,0,6.5,87,real_monthly_downscaled,413
2022-06-08,N,15,0,9.4,97,real_monthly_downscaled,413
2022-06-09,N,13,0,11.4,85,real_monthly_downscaled,413
2022-06-10,N,13,0,11.2,86,real_monthly_downscaled,413
2022-06-11,N,12,0,3.3,77,real_monthly_downscaled,413
2022-06-12,N,13,0,11.8,86,real_monthly_downscaled,413
2022-06-13,N,13,0,9.9,84,real_monthly_downscaled,413
2022-06-14,N,14,0,5.0,92,real_monthly_downscaled,413
2022-06-15,N,13,0,7.4,88,real_monthly_downscaled,413
2022-06-16,N,16,0,10.4,104,real_monthly_downscaled,413
2022-06-17,N,14,0,9.0,92,real_monthly_downscaled,413
2022-06-18,N,12,0,7.6,79,real_monthly_downscaled,413
2022-06-19,N,15,0,8.6,99,real_monthly_downscaled,413
2022-06-20,N,12,0,9.3,78,real_monthly_downscaled,413
2022-06-21,N,15,0,7.6,100,real_monthly_downscaled,413
2022-06-22,N,14,0,8.3,88,real_monthly_downscaled,413
2022-06-23,N,12,0,9.8,79,real_monthly_downscaled,413
2022-06-24,N,16,0,7.4,104,real_monthly_downscaled,413
2022-06-25,N,17,0,11.5,113,real_monthly_downscaled,413
2022-06-26,N,15,0,7.5,100,real_monthly_downscaled,413
2022-06-27,N,14,0,7.2,88,real_monthly_downscaled,413
2022-06-28,N,14,0,7.6,90,real_monthly_downscaled,413
2022-06-29,N,13,0,5.9,87,real_monthly_downscaled,413
2022-06-30,N,13,0,8.9,87,real_monthly_downscaled,413
2022-06-01,Q,14,0,10.3,79,real_monthly_downscaled,392
2022-06-02,Q,14,0,6.7,80,real_monthly_downscaled,392
2022-06-03,Q,11,0,7.2,67,real_monthly_downscaled,392
2022-06-04,Q,14,0,7.9,84,real_monthly_downscaled,392
2022-06-05,Q,14,0,8.1,82,real_monthly_downscaled,392
2022-06-06,Q,13,0,10.2,77,real_monthly_downscaled,392
2022-06-07,Q,11,0,6.4,66,real_monthly_downscaled,392
2022-06-08,Q,12,0,8.5,67,real_monthly_downscaled,392
2022-06-09,Q,11,0,7.7,66,real_monthly_downscaled,392
2022-06-10,Q,13,0,11.1,74,real_monthly_downscaled,392
2022-06-11,Q,12,0,9.8,70,real_monthly_downscaled,392
2022-06-12,Q,14,0,8.9,82,real_monthly_downscaled,392
2022-06-13,Q,13,0,10.0,73,real_monthly_downscaled,392
2022-06-14,Q,13,0,6.5,74,real_monthly_downscaled,392
2022-06-15,Q,14,0,11.5,84,real_monthly_downscaled,392
2022-06-16,Q,13,0,7.2,77,real_monthly_downscaled,392
2022-06-17,Q,12,0,10.4,72,real_monthly_downscaled,392
2022-06-18,Q,15,0,9.3,86,real_monthly_downscaled,392
2022-06-19,Q,13,0,8.9,74,real_monthly_downscaled,392
2022-06-20,Q,13,0,10.3,77,real_monthly_downscaled,392
2022-06-21,Q,12,0,10.0,72,real_monthly_downscaled,392
2022-06-22,Q,13,0,8.7,79,real_monthly_downscaled,392
2022-06-23,Q,14,0,7.9,81,real_monthly_downscaled,392
2022-06-24,Q,13,0,8.7,78,real_monthly_downscaled,392
2022-06-25,Q,15,0,13.3,87,real_monthly_downscaled,392
2022-06-26,Q,15,0,9.0,85,real_monthly_downscaled,392
2022-06-27,Q,13,0,10.0,75,real_monthly_downscaled,392
2022-06-28,Q,14,0,9.2,82,real_monthly_downscaled,392
2022-06-29,Q,11,0,8.8,64,real_monthly_downscaled,392
2022-06-30,Q,13,0,7.5,75,real_monthly_downscaled,392
2022-06-01,R,7,0,7.8,53,real_monthly_downscaled,222
2022-06-02,R,8,0,8.2,56,real_monthly_downscaled,222
2022-06-03,R,7,0,9.2,54,real_monthly_downscaled,222
2022-06-04,R,7,0,10.7,48,real_monthly_downscaled,222
2022-06-05,R,8,0,9.7,59,real_monthly_downscaled,222
2022-06-06,R,7,0,8.6,51,real_monthly_downscaled,222
2022-06-07,R,7,0,8.4,47,real_monthly_downscaled,222
2022-06-08,R,7,0,10.2,48,real_monthly_downscaled,222
2022-06-09,R,7,0,11.3,52,real_monthly_downscaled,222
2022-06-10,R,7,0,9.5,53,real_monthly_downscaled,222
2022-06-11,R,7,0,7.8,54,real_monthly_downscaled,222
2022-06-12,R,6,0,8.9,46,real_monthly_downscaled,222
2022-06-13,R,8,0,9.4,58,real_monthly_downscaled,222
2022-06-14,R,7,0,7.7,50,real_monthly_downscaled,222
2022-06-15,R,7,0,9.8,49,real_monthly_downscaled,222
2022-06-16,R,8,0,8.9,56,real_monthly_downscaled,222
2022-06-17,R,8,0,10.2,54,real_monthly_downscaled,222
2022-06-18,R,8,0,7.0,60,real_monthly_downscaled,222
2022-06-19,R,7,0,5.9,51,real_monthly_downscaled,222
2022-06-20,R,7,0,7.9,48,real_monthly_downscaled,222
2022-06-21,R,8,0,8.5,60,real_monthly_downscaled,222
2022-06-22,R,7,0,5.8,52,real_monthly_downscaled,222
2022-06-23,R,8,0,7.6,55,real_monthly_downscaled,222
2022-06-24,R,6,0,10.4,45,real_monthly_downscaled,222
2022-06-25,R,9,0,14.3,62,real_monthly_downscaled,222
2022-06-26,R,8,0,8.7,60,real_monthly_downscaled,222
2022-06-27,R,8,0,6.9,60,real_monthly_downscaled,222
2022-06-28,R,8,0,10.4,60,real_monthly_downscaled,222
